Company,URL,IndustryCode,IndustryCodeDescription
Blacks Autos Ltd,https://www.bristolstreet.co.uk/find-a-dealer/skoda-darlington/,50,"(50)  Sale, Maint/Repair of Motor Vehicles/Cycles; Retail Sale of Automotive Fuel"
Matatiro Solutions Ltd,https://msdev.co.uk/,72,(72)  Computer and Related Activities
Msg360 Ltd,http://www.msg360.co.uk,72,(72)  Computer and Related Activities
M S Motor Services Ltd,http://www.msmotorservices.co.uk,50,"(50)  Sale, Maint/Repair of Motor Vehicles/Cycles; Retail Sale of Automotive Fuel"
Ms Ra Security Services Ltd,http://msra-security.co.uk/,74,(74)  Other Business Activities
Multiple Sclerosis Society,https://www.mssociety.org.uk/,65,"(65)  Financial Intermediation, Except Insurance and Pension Funding"
Prosport Distribution Ltd,http://www.mstina.co.uk,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Mulcom Ltd,http://www.mulcomltd.com,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Mullans Law Accountants Ltd,http://www.mullans.org.uk,74,(74)  Other Business Activities
Tm Telford Dairy Ltd,https://www.muller.co.uk/,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Multispace Systems Ltd,http://www.multispacesystems.co.uk,45,(45)  Construction
Munchies,http://www.munchiescatering.co.uk,55,(55)  Hotels and Restaurants
Munro Technology Ltd,http://www.munrotechnology.com,73,(73)  Research and Development
Murform Ltd,http://murform.com/,74,(74)  Other Business Activities
Murtek Business It Solutions Ltd,http://www.murtekit.co.uk,72,(72)  Computer and Related Activities
Muscular Dystrophy Uk,http://www.musculardystrophyuk.org,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Music and Arts Production Leeds,https://mapcharity.org/,80,(80)  Education
Entertainment Magpie Ltd,http://www.musicmagpie.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Mvr Contracts Ltd,http://www.mvrcontracts.co.uk,45,(45)  Construction
Mangera Yvars Architects Ltd,http://www.myaa.eu,74,(74)  Other Business Activities
Nimur Ltd,http://www.myfreelodgings.com,55,(55)  Hotels and Restaurants
Mhd Productions Ltd,https://myhairdressers.com/,93,(93)  Other Service Activities
My Rewards Company Ltd,https://www.myrewardscompany.co.uk/,72,(72)  Computer and Related Activities
Mytholmroyd Builders Merchants Ltd,http://mytholmroydbuildersmerchantsltd.co.uk/,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Nex Sef Ltd,http://www.nex-treasury.com,67,(67)  Activities Auxiliary to Financial Intermediation
My Wonga Ltd,http://www.mywongaplc.com,74,(74)  Other Business Activities
North American Boarding Schools Workshop Ltd,http://www.nabsw-edu.com,80,(80)  Education
Kashmir Crown Bakeries,http://www.nafeesbakers.com,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Langdons,https://www.nagel-group.com/en/uk___ireland/nagel_langdons.html,60,(60)  Land Transport; Transport Via Pipelines
Colliers Arms,http://www.nagsheadhullandward.com,45,(45)  Construction
Nails Etc Ltd,http://www.nailsetcltd.co.uk,93,(93)  Other Service Activities
Epatient Network Ltd,https://www.nannies-matter.co.uk/,74,(74)  Other Business Activities
Narratives Photo Agency Ltd,http://www.narratives.co.uk,74,(74)  Other Business Activities
Nash Educational Services Ltd,http://nasheduservices.com/,80,(80)  Education
Nash Peters Properties Ltd,http://www.nashpeters.com,70,(70)  Real Estate Activities
The National Churches Trust,https://www.nationalchurchestrust.org/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
National Trust,https://www.nationaltrust.org.uk/,65,"(65)  Financial Intermediation, Except Insurance and Pension Funding"
The National Trust (Enterprises) Ltd,https://www.nationaltrust.org.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
National Trust,https://WWW.NATIONALTRUST.ORG.UK/,92,"(92)  Recreational, Cultural and Sporting Activities"
National Trust,https://www.nationaltrust.org.uk/,92,"(92)  Recreational, Cultural and Sporting Activities"
The National Trust Gift Shop,https://WWW.NATIONALTRUST.ORG.UK/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Nations Light Ministries,http://www.nationslight.com,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Nationwide Flooring Contracts Ltd,http://www.nationwideflooring.co.uk,45,(45)  Construction
Nationwide Property Lettings Ltd,http://www.nationwidepropertylettings.com,70,(70)  Real Estate Activities
Native Escapes Ltd,http://www.nativeescapes.com,63,(63)  Supporting & Auxiliary Transport Activities; Activities Of Travel Agencies
Nautic Valves Engineering Ltd,http://www.nauticengineering.co.uk,74,(74)  Other Business Activities
Navigate Consulting Ltd.,https://www.navigateconsulting.co.uk/,74,(74)  Other Business Activities
Navy Inn,http://navyinn.co.uk/,55,(55)  Hotels and Restaurants
Nbj Group Ltd,https://www.icbgroupuk.com/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
N & C Building Products Ltd,http://www.nichollsandclarke.com/,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Ncmt Holdings Ltd,http://www.ncmt.co.uk,74,(74)  Other Business Activities
Ndj Consulting Ltd,http://www.ndjconsulting.co.uk,74,(74)  Other Business Activities
North East Accident Repair Centres Ltd,http://www.nearc.co.uk,50,"(50)  Sale, Maint/Repair of Motor Vehicles/Cycles; Retail Sale of Automotive Fuel"
North East Energy Assessors Ltd,http://www.ne-ea.co.uk,74,(74)  Other Business Activities
Negotiators Ltd,http://www.negotiatorsltd.co.uk,74,(74)  Other Business Activities
Nene Valley Paving Ltd,http://www.nenevalleypaving.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Neon Hire Services Ltd,http://www.neonhire.co.uk,71,(71)  Renting of Machinery & Eqpt Without Operator & of Personal & House'd Goods
Nepcote Financial Ltd,http://www.nepcotefinancial.co.uk,65,"(65)  Financial Intermediation, Except Insurance and Pension Funding"
Nesbit Law Group Llp,http://www.nesbitlawgroup.co.uk,74,(74)  Other Business Activities
Netintelligence Ltd,http://www.netintelligence.com,72,(72)  Computer and Related Activities
Net View Systems Ltd,https://www.bamboomanchester.uk/holding-pages/hosting/,74,(74)  Other Business Activities
Network for Africa,http://network4africa.org/,80,(80)  Education
Network Airline Services Ltd,http://www.network-airline.com,62,(62)  Air Transport
Network Group Holdings Ltd,http://www.pertempsnetwork.com/,74,(74)  Other Business Activities
Network News Community Interest Company,http://network-news.org/nnwp/,22,"(22)  Publishing, Printing and Reproduction of Recorded Media"
Neuff Athletic Equipment Ltd,https://neuff.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
New Ballerino & Co Ltd,http://www.newballerino.com,70,(70)  Real Estate Activities
Newcastle Young Professionals Forum Ltd,http://www.newcastleypf.co.uk/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
New Events Ltd,http://www.new-expo.co.uk,74,(74)  Other Business Activities
New Futures Recruitment Ltd,http://www.newfuturesrecruitment.co.uk,74,(74)  Other Business Activities
Newham Florist Ltd,http://www.paradisefloristoflondon.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
The New Inn At Amroth Ltd,http://www.newinnamroth.co.uk,55,(55)  Hotels and Restaurants
New Life Church Cirencester,http://www.new-life-church.co.uk,80,(80)  Education
New Lucky Star,http://www.newluckystarnorwich.co.uk,55,(55)  Hotels and Restaurants
Ocean City,https://newoceancity-rotherham.co.uk/,55,(55)  Hotels and Restaurants
M. A. Newsome & Co Ltd,http://www.newsome-surveyors.co.uk,74,(74)  Other Business Activities
News Shop,http://www.newsshops.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Newstyle Furniture Ltd.,http://www.newstylehealthcareservices.co.uk,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Nextgen Clearing Ltd,http://www.nextgenclearing.com,65,"(65)  Financial Intermediation, Except Insurance and Pension Funding"
New Forest Home Improvements Ltd,http://www.nfhi.co.uk,45,(45)  Construction
Nicoll Financial Solutions Ltd,http://www.nfsltd.co.uk,65,"(65)  Financial Intermediation, Except Insurance and Pension Funding"
Ngm Surveys Llp,http://www.ngmsurveys.co.uk,22,"(22)  Publishing, Printing and Reproduction of Recorded Media"
New Horizons Business Management Ltd,http://www.nhbm.co.uk,74,(74)  Other Business Activities
Nichino Europe Co Ltd,http://www.nichino-europe.com,24,(24)  Manufacture of Chemicals and Chemical Products
Nick Fisher Music Ltd,http://nickfishermusic.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Nitrac Ltd,http://www.nitrac.co.uk,35,(35)  Manufacture of Other Transport Equipment
Nixon Peabody International Llp,https://www.nixonpeabody.com/,74,(74)  Other Business Activities
Njs Heating Services Ltd,http://www.njsheatingservices.com,74,(74)  Other Business Activities
Nlis School Ltd,http://www.searchesinteractive.com/?dn=nlis.org&pid=9POYOA065,80,(80)  Education
Papercuts and Pixels Ltd,http://www.nm3designs.co.uk,92,"(92)  Recreational, Cultural and Sporting Activities"
Nielsen McAllister Public Relations Ltd,https://www.nielsenmcallister.com/,74,(74)  Other Business Activities
Norwich Eye Consultants Llp,http://www.nnuh.nhs.uk,85,(85)  Health and Social Work
No. 8 Pharmacy Ltd,http://www.no8pharmacy.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Noa Fine Jewellery Ltd,http://noafinejewellery.com/,74,(74)  Other Business Activities
No Balls Ltd,https://www.noballs.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Nobilla Machine Tools Ltd,http://www.nobilla.co.uk,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Noble Autos Ltd,http://www.nobleautos.co.uk,50,"(50)  Sale, Maint/Repair of Motor Vehicles/Cycles; Retail Sale of Automotive Fuel"
Cope Allman Packaging Ltd,https://www.nolato.com/,25,(25)  Manufacture of Rubber and Plastic Products
Landford Architectural Services Ltd,http://www.landfordarchitecturalservices.co.uk/,74,(74)  Other Business Activities
Norfolk County Council,https://www.norfolk.gov.uk/,75,(75)  Public Administration and Defence; Compulsory Social Security
Norscot Cooling Service Ltd,http://www.norscot-cooling.co.uk,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Northern Learning Trust,https://www.northernlearningtrust.org.uk,80,(80)  Education
The Gas Centre,http://northernlifemagazine.co.uk/,45,(45)  Construction
Northern Electric Plc,http://www.northernpowergrid.com,40,"(40)  Electricity, Gas, Steam and Hot Water Supply"
Cpl Property Ltd,https://www.cpldistribution.co.uk/northlondon,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
North Offshore Ltd,http://www.northoffshore.co.uk,11,(11)  Extract'n of Crude Petroleum & Natural Gas; Act's Incidental to Oil & Gas
Northwest Hydraulics Ltd,http://www.northwesthydraulics.co.uk,28,"(28)  Manufacture of Fabricated Metal Products, Except Machinery and Equipment"
Northwood (Lancaster) Ltd,http://www.northwooduk.com,70,(70)  Real Estate Activities
Norton Construction Southern Ltd,http://www.norton-construction.co.uk,45,(45)  Construction
Noted Uk Ltd,http://www.notedco.com,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Nottingham Printers,http://www.nottinghambrewery.co.uk,22,"(22)  Publishing, Printing and Reproduction of Recorded Media"
Not Yet Ltd,https://www.potostudios.com/,92,"(92)  Recreational, Cultural and Sporting Activities"
Nowatt Ltd.,http://www.nowatt.com,72,(72)  Computer and Related Activities
Nrs Building Services Ltd,http://workingbiz.wixsite.com/nrsbuilding,70,(70)  Real Estate Activities
National Slimming Centres,https://www.nscclinics.co.uk/,92,"(92)  Recreational, Cultural and Sporting Activities"
N S P C C - National Processing Unit,https://www.nspcc.org.uk/,85,(85)  Health and Social Work
Norfolk Street Partnership,http://www.nspuk.org,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Nu Life Stone Care Ltd,http://nulifefloorcare.co.uk/,45,(45)  Construction
Bbf Enterprises Ltd,http://www.numarkpharmacists.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Vantage Chemist,http://www.numarkpharmacists.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Townhead Pharmacy,http://www.numarkpharmacists.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Nutbourne Ltd,http://www.nutbourne.com,45,(45)  Construction
Nvc Lighting Ltd,http://www.nvcuk.com,31,(31)  Manufacture of Electrical Machinery and Apparatus Not Elsewhere Classified
Nybble.Co.Uk Ltd,https://www.nybble.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
O2i Design Ltd,http://www.o2idesign.com,74,(74)  Other Business Activities
Oakfield Builders Ltd,http://www.oakfieldbuilders.co.uk,45,(45)  Construction
Oakleaf Roofing & Property Services Ltd,http://www.oakleaf-roofing.co.uk,45,(45)  Construction
Oakmere Homes (Longtown) Ltd,http://www.oakmerehomes.co.uk,45,(45)  Construction
Oaks Jewellery Ltd,http://www.oaksjewellerycraft.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Oak Tree Gallery Ltd,https://oaktree-gallery.myshopify.com/,92,"(92)  Recreational, Cultural and Sporting Activities"
Obex Associates Ltd,http://www.obexdental.co.uk,85,(85)  Health and Social Work
Obh! Obh! Ltd,https://www.obhobhstudios.com/,92,"(92)  Recreational, Cultural and Sporting Activities"
Ocean Hair Academy Ltd,http://www.oceanhairandbeauty.co.uk,93,(93)  Other Service Activities
Manchester Unity Friendly Society,https://www.oddfellows.co.uk/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Touchline Design Ltd,http://www.oddgods.co.uk,74,(74)  Other Business Activities
Barley Mow Inn,http://www.offasdykebrewery.com,55,(55)  Hotels and Restaurants
Office Proud Ltd,http://www.officeproud.co.uk,74,(74)  Other Business Activities
Office Glass & Blind Services Ltd,http://www.ogbs.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
O & G Designs Ltd,http://ogdesigns.co.uk/,11,(11)  Extract'n of Crude Petroleum & Natural Gas; Act's Incidental to Oil & Gas
Ogilvie Geomatics Ltd,http://www.ogilvie-geomatics.co.uk/,74,(74)  Other Business Activities
Health Services,http://www.ohsas.co.uk,74,(74)  Other Business Activities
Oilfield Containers Ltd,http://www.oilfieldcontainers.com,11,(11)  Extract'n of Crude Petroleum & Natural Gas; Act's Incidental to Oil & Gas
Our Lady's Abingdon Trustees Ltd,http://www.olab.org.uk,80,(80)  Education
King William Iv Pub,https://www.oldenglishinns.co.uk/,55,(55)  Hotels and Restaurants
Queens Head Ph,https://www.oldenglishinns.co.uk/,55,(55)  Hotels and Restaurants
The Old Mill Hotel Ltd,http://www.oldmillbath.co.uk,55,(55)  Hotels and Restaurants
Olive,http://www.olivecatering.com,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Olivelimes Ltd,http://www.olivelimes.co.uk,55,(55)  Hotels and Restaurants
Olive Tree (Bridport) Ltd,http://www.olivetreerestaurant.net,55,(55)  Hotels and Restaurants
Olivier's Lounge Ltd,http://www.olivierslounge.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Dennison Workwear Ltd,http://www.olympicworkwear.co.uk,74,(74)  Other Business Activities
Omnia Estates Ltd,http://omniaspace.co.uk/letting/,70,(70)  Real Estate Activities
Omnicroft Ltd,http://www.omnicroft.co.uk,70,(70)  Real Estate Activities
On Demand Lawyers Ltd,http://www.ondemandlawyers.co.uk,74,(74)  Other Business Activities
One Black Bear Ltd,https://oneblackbear.com/,74,(74)  Other Business Activities
One Call Training Ltd,https://onecalltraining.co.uk/,80,(80)  Education
The Paper Shop,https://www.onestop.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
One Shop Convenience,https://www.onestop.co.uk/,74,(74)  Other Business Activities
One Stop Community Stores,https://www.onestop.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Day and Nite Stores Ltd,https://www.onestop.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
One Stop Stores Ltd,https://www.onestop.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Dillons Newsagent,https://www.onestop.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
One Stop Fires Ltd,http://www.onestopfires.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
